instance_name,greedy_profit,sa_profit
n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_100,9998309202,9981957106
n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_200,9994336293,9997507340
n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_300,9996837153,9981994895
n_1200_c_10000000000_g_10_f_0.3_eps_0.001_s_100,9991433420,9983768180
n_1200_c_10000000000_g_10_f_0.3_eps_0.001_s_200,9980524823,9983788999
n_1200_c_10000000000_g_10_f_0.3_eps_0.001_s_300,9972427006,9983806920
n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_100,9917991993,9986737350
n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_200,9881296932,9922693854
n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_300,9957101968,9993807200
n_1200_c_10000000000_g_10_f_0.3_eps_0.1_s_100,9546894960,9414081838
n_1200_c_10000000000_g_10_f_0.3_eps_0.1_s_200,9546914732,9328163368
n_1200_c_10000000000_g_10_f_0.3_eps_0.1_s_300,9546932351,8988337047
n_1200_c_10000000000_g_10_f_0.3_eps_0_s_100,9980497701,9980488512
n_1200_c_10000000000_g_10_f_0.3_eps_0_s_200,9980526667,9980508043
n_1200_c_10000000000_g_10_f_0.3_eps_0_s_300,9980550794,9980524175
n_1200_c_10000000000_g_10_f_0.3_eps_1e-05_s_100,9995298183,9982488785
n_1200_c_10000000000_g_10_f_0.3_eps_1e-05_s_200,9994626443,9982707637
n_1200_c_10000000000_g_10_f_0.3_eps_1e-05_s_300,9994352408,9983527398
n_1200_c_10000000000_g_14_f_0.1_eps_0.0001_s_100,9998733264,9999710418
n_1200_c_10000000000_g_14_f_0.1_eps_0.0001_s_200,9999419615,9999937596
n_1200_c_10000000000_g_14_f_0.1_eps_0.0001_s_300,9999228427,9998740293
n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_100,9991431051,9995397969
n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_200,9999992046,9991695013
n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_300,9998940055,9990859512
n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_100,9979017575,9958796467
n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_200,9975661329,9959926669
n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_300,9961122682,9983711880
n_1200_c_10000000000_g_14_f_0.1_eps_0.1_s_100,9546881712,9303228883
n_1200_c_10000000000_g_14_f_0.1_eps_0.1_s_200,9058607696,9491712427
n_1200_c_10000000000_g_14_f_0.1_eps_0.1_s_300,9081807493,9925800161
n_1200_c_10000000000_g_14_f_0.1_eps_0_s_100,9998805216,9998786159
n_1200_c_10000000000_g_14_f_0.1_eps_0_s_200,9998829187,9998794268
n_1200_c_10000000000_g_14_f_0.1_eps_0_s_300,9998864390,9998807558
n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_100,9999008764,9999045016
n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_200,9999554976,9999352681
n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_300,9999364374,9999260761
n_1200_c_10000000000_g_14_f_0.2_eps_0.0001_s_100,9998344315,9999275602
n_1200_c_10000000000_g_14_f_0.2_eps_0.0001_s_200,9997978249,9999716403
n_1200_c_10000000000_g_14_f_0.2_eps_0.0001_s_300,9999404596,9999626935
n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_100,9994492747,9992065615
n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_200,9999451584,9991189242
n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_300,9995774246,9994024792
n_1200_c_10000000000_g_14_f_0.2_eps_0.01_s_100,9920819383,9913001190
n_1200_c_10000000000_g_14_f_0.2_eps_0.01_s_200,9988074403,9932887271
n_1200_c_10000000000_g_14_f_0.2_eps_0.01_s_300,9936826670,9967325826
n_1200_c_10000000000_g_14_f_0.2_eps_0.1_s_100,9217298736,9126233689
n_1200_c_10000000000_g_14_f_0.2_eps_0.1_s_200,9115995134,9949246191
n_1200_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9219766498,9276650200
n_1200_c_10000000000_g_14_f_0.2_eps_0_s_100,9998809849,9998793204
n_1200_c_10000000000_g_14_f_0.2_eps_0_s_200,9998840020,9998807380
n_1200_c_10000000000_g_14_f_0.2_eps_0_s_300,9998874824,9998821776
n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_100,9999855730,9999552052
n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_200,9999303987,9999665613
n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_300,9999658724,9998881525
n_1200_c_10000000000_g_14_f_0.3_eps_0.0001_s_100,9999453234,9999075408
n_1200_c_10000000000_g_14_f_0.3_eps_0.0001_s_200,9998488772,9997964095
n_1200_c_10000000000_g_14_f_0.3_eps_0.0001_s_300,10000042331,9998866772
n_1200_c_10000000000_g_14_f_0.3_eps_0.001_s_100,9997513998,9996630942
n_1200_c_10000000000_g_14_f_0.3_eps_0.001_s_200,9997779036,9998613983
n_1200_c_10000000000_g_14_f_0.3_eps_0.001_s_300,9994899653,9994086016
n_1200_c_10000000000_g_14_f_0.3_eps_0.01_s_100,9926734648,9944063329
n_1200_c_10000000000_g_14_f_0.3_eps_0.01_s_200,9928076583,9933387039
n_1200_c_10000000000_g_14_f_0.3_eps_0.01_s_300,9980888076,9994834203
n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_100,9112323297,9724627541
n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9220984980,9300085695
n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_300,9203913078,9300103262
n_1200_c_10000000000_g_14_f_0.3_eps_0_s_100,9998813874,9998798995
n_1200_c_10000000000_g_14_f_0.3_eps_0_s_200,9998853637,9998823037
n_1200_c_10000000000_g_14_f_0.3_eps_0_s_300,9998886729,9998842950
n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_100,9998980158,9999157356
n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_200,9998834113,9999376623
n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_300,9999573076,10000006382
n_1200_c_10000000000_g_2_f_0.1_eps_0.0001_s_100,5001006144,5001006113
n_1200_c_10000000000_g_2_f_0.1_eps_0.0001_s_200,5001012365,5001012215
n_1200_c_10000000000_g_2_f_0.1_eps_0.0001_s_300,5001018455,5001018349
n_1200_c_10000000000_g_2_f_0.1_eps_0.001_s_100,5010005905,5010005904
n_1200_c_10000000000_g_2_f_0.1_eps_0.001_s_200,5010011787,5010011771
n_1200_c_10000000000_g_2_f_0.1_eps_0.001_s_300,5010018712,5010018442
n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_100,5100007035,5100006948
n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_200,5100011262,5100011124
n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_300,5100019018,5100018835
n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_100,6000005906,6000005843
n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_200,6000011792,6000011652
n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_300,6000018623,6000018565
n_1200_c_10000000000_g_2_f_0.1_eps_0_s_100,5000006264,5000006259
n_1200_c_10000000000_g_2_f_0.1_eps_0_s_200,5000011633,5000011600
n_1200_c_10000000000_g_2_f_0.1_eps_0_s_300,5000016899,5000016614
n_1200_c_10000000000_g_2_f_0.1_eps_1e-05_s_100,5000106255,5000106232
n_1200_c_10000000000_g_2_f_0.1_eps_1e-05_s_200,5000112474,5000112355
n_1200_c_10000000000_g_2_f_0.1_eps_1e-05_s_300,5000119369,5000119150
n_1200_c_10000000000_g_2_f_0.2_eps_0.0001_s_100,5001012669,5001012627
n_1200_c_10000000000_g_2_f_0.2_eps_0.0001_s_200,5001024286,5001024144
n_1200_c_10000000000_g_2_f_0.2_eps_0.0001_s_300,5001034210,5001034174
n_1200_c_10000000000_g_2_f_0.2_eps_0.001_s_100,5010012073,5010012048
n_1200_c_10000000000_g_2_f_0.2_eps_0.001_s_200,5010024816,5010024717
n_1200_c_10000000000_g_2_f_0.2_eps_0.001_s_300,5010037341,5010037277
n_1200_c_10000000000_g_2_f_0.2_eps_0.01_s_100,5100011912,5100011833
n_1200_c_10000000000_g_2_f_0.2_eps_0.01_s_200,5100025683,5100025643
n_1200_c_10000000000_g_2_f_0.2_eps_0.01_s_300,5100036536,5100036272
n_1200_c_10000000000_g_2_f_0.2_eps_0.1_s_100,6000012719,6000012625
n_1200_c_10000000000_g_2_f_0.2_eps_0.1_s_200,6000023509,6000023355
n_1200_c_10000000000_g_2_f_0.2_eps_0.1_s_300,6000035324,6000035269
n_1200_c_10000000000_g_2_f_0.2_eps_0_s_100,5000012883,5000012847
n_1200_c_10000000000_g_2_f_0.2_eps_0_s_200,5000024072,5000024073
n_1200_c_10000000000_g_2_f_0.2_eps_0_s_300,5000039588,5000039440
n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_100,5000112503,5000112441
n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_200,5000123888,5000123820
n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_300,5000134811,5000134532
n_1200_c_10000000000_g_2_f_0.3_eps_0.0001_s_100,5001017585,5001017567
n_1200_c_10000000000_g_2_f_0.3_eps_0.0001_s_200,5001034537,5001034358
n_1200_c_10000000000_g_2_f_0.3_eps_0.0001_s_300,5001055997,5001055734
n_1200_c_10000000000_g_2_f_0.3_eps_0.001_s_100,5010017779,5010017718
n_1200_c_10000000000_g_2_f_0.3_eps_0.001_s_200,5010036918,5010036795
n_1200_c_10000000000_g_2_f_0.3_eps_0.001_s_300,5010053402,5010053269
n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_100,5100018344,5100018273
n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_200,5100034994,5100034861
n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_300,5100055658,5100055414
n_1200_c_10000000000_g_2_f_0.3_eps_0.1_s_100,6000019374,6000019305
n_1200_c_10000000000_g_2_f_0.3_eps_0.1_s_200,6000037624,6000037510
n_1200_c_10000000000_g_2_f_0.3_eps_0.1_s_300,6000052760,6000052495
n_1200_c_10000000000_g_2_f_0.3_eps_0_s_100,5000018021,5000017993
n_1200_c_10000000000_g_2_f_0.3_eps_0_s_200,5000036925,5000036822
n_1200_c_10000000000_g_2_f_0.3_eps_0_s_300,5000055481,5000055399
n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_100,5000118147,5000118144
n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_200,5000136638,5000136581
n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_300,5000156204,5000156186
n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_100,9717509145,9694506963
n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_200,9718518556,9693514180
n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_300,9718527390,9696520442
n_1200_c_10000000000_g_6_f_0.1_eps_0.001_s_100,9997508431,9737505963
n_1200_c_10000000000_g_6_f_0.1_eps_0.001_s_200,9987517332,9797513538
n_1200_c_10000000000_g_6_f_0.1_eps_0.001_s_300,9997524752,9737517825
n_1200_c_10000000000_g_6_f_0.1_eps_0.01_s_100,9700008051,9875006504
n_1200_c_10000000000_g_6_f_0.1_eps_0.01_s_200,9900016384,9875012727
n_1200_c_10000000000_g_6_f_0.1_eps_0.01_s_300,9900023670,9975018665
n_1200_c_10000000000_g_6_f_0.1_eps_0.1_s_100,9187506817,9250006366
n_1200_c_10000000000_g_6_f_0.1_eps_0.1_s_200,9187513834,8750013032
n_1200_c_10000000000_g_6_f_0.1_eps_0.1_s_300,9812520786,9562519447
n_1200_c_10000000000_g_6_f_0.1_eps_0_s_100,9687508380,9687506362
n_1200_c_10000000000_g_6_f_0.1_eps_0_s_200,9687517178,9687512554
n_1200_c_10000000000_g_6_f_0.1_eps_0_s_300,9687525399,9687520060
n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_100,9690608594,9688406554
n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_200,9690616989,9688412949
n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_300,9690425447,9688218976
n_1200_c_10000000000_g_6_f_0.2_eps_0.0001_s_100,9718514418,9697512265
n_1200_c_10000000000_g_6_f_0.2_eps_0.0001_s_200,9718531088,9697527085
n_1200_c_10000000000_g_6_f_0.2_eps_0.0001_s_300,9717541599,9695535546
n_1200_c_10000000000_g_6_f_0.2_eps_0.001_s_100,9977514693,9757512537
n_1200_c_10000000000_g_6_f_0.2_eps_0.001_s_200,9967529787,9767525769
n_1200_c_10000000000_g_6_f_0.2_eps_0.001_s_300,9977542991,9797537553
n_1200_c_10000000000_g_6_f_0.2_eps_0.01_s_100,9700014025,9862512432
n_1200_c_10000000000_g_6_f_0.2_eps_0.01_s_200,9800029026,9762525585
n_1200_c_10000000000_g_6_f_0.2_eps_0.01_s_300,9800041134,9775035738
n_1200_c_10000000000_g_6_f_0.2_eps_0.1_s_100,9187513604,9375013317
n_1200_c_10000000000_g_6_f_0.2_eps_0.1_s_200,9812526761,9500025641
n_1200_c_10000000000_g_6_f_0.2_eps_0.1_s_300,9500037721,9875036253
n_1200_c_10000000000_g_6_f_0.2_eps_0_s_100,9687514195,9687512023
n_1200_c_10000000000_g_6_f_0.2_eps_0_s_200,9687528899,9687524580
n_1200_c_10000000000_g_6_f_0.2_eps_0_s_300,9687542832,9687536102
n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_100,9690413610,9688311787
n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_200,9690330695,9688026221
n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_300,9690645161,9688339169
n_1200_c_10000000000_g_6_f_0.3_eps_0.0001_s_100,9715521217,9696519515
n_1200_c_10000000000_g_6_f_0.3_eps_0.0001_s_200,9717542313,9694538150
n_1200_c_10000000000_g_6_f_0.3_eps_0.0001_s_300,9717564268,9696557963
n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_100,9987519308,9797517534
n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_200,9987541121,9767537052
n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_300,9977562401,9767555927
n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_100,9912520608,9762519204
n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_200,9700040658,9662537461
n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9912560400,9862556376
n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_100,9187519008,9875018473
n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_200,9187537072,9687536370
n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_300,9187556242,9562554884
n_1200_c_10000000000_g_6_f_0.3_eps_0_s_100,9687519653,9687517283
n_1200_c_10000000000_g_6_f_0.3_eps_0_s_200,9687539667,9687536015
n_1200_c_10000000000_g_6_f_0.3_eps_0_s_300,9687560684,9687554937
n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_100,9690520690,9688418861
n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_200,9690540288,9688235697
n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_300,9690362940,9688256945
n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_100,99960470,99951444
n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_200,99927969,99937349
n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_300,99873175,99911648
n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_100,99968246,99753791
n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_200,99808262,99855331
n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_300,99817614,99777040
n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_100,99699307,99873895
n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_200,99154481,99748323
n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_300,99453833,99275723
n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_100,94304529,97819508
n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_200,95091908,96419042
n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_300,93731400,97088955
n_1200_c_100000000_g_10_f_0.1_eps_0_s_100,99822551,99811829
n_1200_c_100000000_g_10_f_0.1_eps_0_s_200,99841888,99819060
n_1200_c_100000000_g_10_f_0.1_eps_0_s_300,99857637,99825517
n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_100,99994072,99830105
n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_200,100007804,99854943
n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_300,100027735,99848712
n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_100,99855688,99947544
n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_200,99839306,100000434
n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_300,99965812,99848333
n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_100,99750595,99769936
n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_200,99898630,99894279
n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_300,99933256,99989982
n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_100,98853547,99825615
n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_200,98847818,99448116
n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_300,99816172,99459694
n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_100,93137653,98137197
n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_200,93931811,90063539
n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_300,93946873,93672184
n_1200_c_100000000_g_10_f_0.2_eps_0_s_100,99828976,99818386
n_1200_c_100000000_g_10_f_0.2_eps_0_s_200,99851349,99830663
n_1200_c_100000000_g_10_f_0.2_eps_0_s_300,99878026,99845938
n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_100,99973265,99830948
n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_200,100007792,99847502
n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_300,100025110,99873260
n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_100,99875172,99993760
n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_200,99943193,99960947
n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_300,99880837,99999032
n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_100,99941985,99885584
n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_200,99951497,99878142
n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_300,99905432,99903142
n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_100,98858806,99073095
n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_200,99813092,99195010
n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_300,99517040,99042656
n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_100,95681976,98220395
n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_200,94140646,96014480
n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_300,94939454,91031100
n_1200_c_100000000_g_10_f_0.3_eps_0_s_100,99832539,99822748
n_1200_c_100000000_g_10_f_0.3_eps_0_s_200,99861468,99842776
n_1200_c_100000000_g_10_f_0.3_eps_0_s_300,99891357,99860719
n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_100,99977783,99840600
n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_200,100000988,99855757
n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_300,100028046,99891613
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_100,100000885,99988163
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_200,100025227,99996052
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_300,100035708,99999923
n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_100,99988720,99999865
n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_200,99984144,99986330
n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_300,99955660,99916342
n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_100,99357496,99588485
n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_200,99684775,99398299
n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_300,99845169,99409866
n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_100,92082399,99081314
n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_200,90733902,98772270
n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_300,91546748,99316016
n_1200_c_100000000_g_14_f_0.1_eps_0_s_100,100013332,99994989
n_1200_c_100000000_g_14_f_0.1_eps_0_s_200,100026493,100000064
n_1200_c_100000000_g_14_f_0.1_eps_0_s_300,100036629,100002190
n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_100,100009092,99999091
n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_200,100017919,99999347
n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_300,100037829,100001041
n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_100,100013776,100000670
n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_200,100027574,100000383
n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_300,100038650,100000111
n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_100,99985831,99955286
n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_200,100027430,99947110
n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_300,99965810,99996980
n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_100,99802880,99365648
n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_200,99367185,99460198
n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_300,99400543,99592578
n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_100,91136907,96441465
n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_200,91320342,97650024
n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_300,91934731,96412846
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013033,99999197
n_1200_c_100000000_g_14_f_0.2_eps_0_s_200,100029018,100001356
n_1200_c_100000000_g_14_f_0.2_eps_0_s_300,100035473,99998702
n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_100,100009899,99999685
n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_200,100022995,99999391
n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_300,100039481,100001349
n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_100,100013266,99995673
n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_200,100028142,99999968
n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_300,100042297,100001371
n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_100,99959957,99999715
n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_200,99968037,99986274
n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_300,100047133,100000778
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_100,99844197,99688560
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_200,100014217,99706362
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_300,99723099,99680570
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_100,92424489,90097291
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_200,92100883,97288290
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_300,92929583,91059853
n_1200_c_100000000_g_14_f_0.3_eps_0_s_100,100009646,99999682
n_1200_c_100000000_g_14_f_0.3_eps_0_s_200,100027524,100000231
n_1200_c_100000000_g_14_f_0.3_eps_0_s_300,100046033,100001513
n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_100,100013909,99999554
n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_200,100029371,99998984
n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_300,100043230,99998607
n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_100,50016160,50016097
n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_200,50020758,50020755
n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_300,50027371,50027123
n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_100,50106073,50106076
n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_200,50113029,50112831
n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_300,50116487,50116356
n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_100,51006031,51005982
n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_200,51011340,51011229
n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_300,51017771,51017654
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_100,60005849,60005839
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_200,60012884,60012734
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_300,60019607,60019409
n_1200_c_100000000_g_2_f_0.1_eps_0_s_100,50006465,50006419
n_1200_c_100000000_g_2_f_0.1_eps_0_s_200,50012257,50012219
n_1200_c_100000000_g_2_f_0.1_eps_0_s_300,50018008,50017800
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_100,50007420,50007344
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_200,50013990,50013989
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_300,50020504,50020356
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_100,50022928,50022876
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_200,50035020,50034929
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_300,50047862,50047809
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_100,50111707,50111660
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_200,50124269,50124261
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_300,50133409,50133288
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_100,51012038,51012030
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_200,51023810,51023716
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_300,51036380,51036283
n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_100,60011681,60011595
n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_200,60024739,60024737
n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_300,60035911,60035700
n_1200_c_100000000_g_2_f_0.2_eps_0_s_100,50012418,50012335
n_1200_c_100000000_g_2_f_0.2_eps_0_s_200,50025988,50025885
n_1200_c_100000000_g_2_f_0.2_eps_0_s_300,50035402,50035372
n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_100,50012761,50012746
n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_200,50025627,50025572
n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_300,50036644,50036537
n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50028006,50027928
n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_200,50045626,50045447
n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_300,50062024,50061850
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_100,50118120,50118077
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_200,50136490,50136410
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_300,50157630,50157475
n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_100,51018426,51018330
n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_200,51035606,51035451
n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_300,51055807,51055805
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_100,60017359,60017300
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_200,60036189,60036003
