instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms,tempo_total_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.001_s_200\test.in,991680,991680,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.001_s_300\test.in,1002798,1002798,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_100\test.in,1002050,1002050,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_200\test.in,1004495,1004495,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_300\test.in,995318,995318,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.1_s_100\test.in,991680,991680,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.1_s_200\test.in,941968,941968,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0.1_s_300\test.in,1010728,1010728,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0_s_100\test.in,981359,981359,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0_s_200\test.in,994332,994332,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_0_s_300\test.in,1003721,1003721,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_100\test.in,981802,981802,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_200\test.in,993491,993491,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_300\test.in,1003366,1003366,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_100\test.in,987539,987539,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_200\test.in,1006051,1006051,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_300\test.in,1018004,1018004,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_100\test.in,985510,985510,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_200\test.in,997494,997494,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_300\test.in,1009118,1009118,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_100\test.in,1005542,1005542,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_200\test.in,1011395,1011395,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_300\test.in,1009314,1009314,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_100\test.in,996947,996947,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_200\test.in,1009186,1009186,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_300\test.in,993545,993545,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0_s_100\test.in,986677,986677,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0_s_200\test.in,1002435,1002435,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_0_s_300\test.in,1017217,1017217,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_1e-05_s_100\test.in,986840,986840,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_1e-05_s_200\test.in,1004748,1004748,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_6_f_0.3_eps_1e-05_s_300\test.in,1015870,1015870,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_100\test.in,99918979,99918979,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_200\test.in,99929692,99929692,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_300\test.in,99984996,99984996,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_100\test.in,99752711,99752711,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_200\test.in,99770761,99770761,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_300\test.in,99972416,99972416,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_100\test.in,99604320,99604320,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_200\test.in,99957671,99957671,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_300\test.in,99427823,99427823,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_100\test.in,95474471,95474471,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_200\test.in,95480875,95480875,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_300\test.in,95291843,95291843,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0_s_100\test.in,99821840,99821840,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0_s_200\test.in,99834744,99834744,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_0_s_300\test.in,99851422,99851422,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_100\test.in,99965373,99965373,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_200\test.in,99977999,99977999,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_300\test.in,100006480,100006480,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_100\test.in,99973101,99973101,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_200\test.in,99868856,99868856,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_300\test.in,99959938,99959938,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_100\test.in,100008604,100008604,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_200\test.in,99739479,99739479,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_300\test.in,99774180,99774180,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_100\test.in,99686876,99686876,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_200\test.in,99406250,99406250,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_300\test.in,99936306,99936306,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_100\test.in,95675982,95675982,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_200\test.in,94709891,94709891,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_300\test.in,92962817,92962817,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0_s_100\test.in,99824842,99824842,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0_s_200\test.in,99844533,99844533,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_0_s_300\test.in,99861901,99861901,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_100\test.in,99963732,99963732,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_200\test.in,99991892,99991892,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_300\test.in,100015026,100015026,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_100\test.in,99887601,99887601,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_200\test.in,99992252,99992252,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_300\test.in,100031518,100031518,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.001_s_100\test.in,99918569,99918569,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.001_s_200\test.in,100020415,100020415,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.001_s_300\test.in,99974983,99974983,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.01_s_100\test.in,99762269,99762269,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.01_s_200\test.in,99954120,99954120,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.01_s_300\test.in,99558872,99558872,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_100\test.in,93532889,93532889,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_200\test.in,99408566,99408566,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_300\test.in,95514815,95514815,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0_s_100\test.in,99828603,99828603,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0_s_200\test.in,99853556,99853556,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_0_s_300\test.in,99878968,99878968,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_1e-05_s_100\test.in,99958023,99958023,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_1e-05_s_200\test.in,99980170,99980170,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_10_f_0.3_eps_1e-05_s_300\test.in,100005515,100005515,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_100\test.in,100003152,100003152,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_200\test.in,100010703,100010703,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_300\test.in,100027364,100027364,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.001_s_100\test.in,99959680,99959680,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.001_s_200\test.in,99988197,99988197,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.001_s_300\test.in,100009946,100009946,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_100\test.in,99638810,99638810,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_200\test.in,99136747,99136747,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_300\test.in,99681877,99681877,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.1_s_100\test.in,91373208,91373208,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.1_s_200\test.in,92319559,92319559,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0.1_s_300\test.in,93766350,93766350,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0_s_100\test.in,100009523,100009523,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0_s_200\test.in,100022139,100022139,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_0_s_300\test.in,100033886,100033886,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_100\test.in,100010167,100010167,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_200\test.in,100015964,100015964,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_300\test.in,100033656,100033656,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.0001_s_100\test.in,99993842,99993842,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.0001_s_200\test.in,100026214,100026214,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.0001_s_300\test.in,100034562,100034562,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.001_s_100\test.in,99995869,99995869,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.001_s_200\test.in,99987236,99987236,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.001_s_300\test.in,99974173,99974173,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_100\test.in,99689602,99689602,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_200\test.in,99435994,99435994,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_300\test.in,99392976,99392976,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_100\test.in,91708555,91708555,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_200\test.in,91512769,91512769,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_300\test.in,91023167,91023167,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0_s_100\test.in,100011328,100011328,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0_s_200\test.in,100022600,100022600,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_0_s_300\test.in,100036211,100036211,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_100\test.in,100004245,100004245,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_200\test.in,100021162,100021162,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_300\test.in,100031253,100031253,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_100\test.in,100014014,100014014,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_200\test.in,100018173,100018173,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_300\test.in,100032882,100032882,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_100\test.in,99968556,99968556,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_200\test.in,99959799,99959799,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_300\test.in,100040294,100040294,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_100\test.in,99268576,99268576,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_200\test.in,99170079,99170079,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_300\test.in,99422347,99422347,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_100\test.in,91321983,91321983,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_200\test.in,93291109,93291109,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_300\test.in,92745187,92745187,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0_s_100\test.in,100005134,100005134,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0_s_200\test.in,100025531,100025531,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_0_s_300\test.in,100038347,100038347,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_100\test.in,100013258,100013258,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_200\test.in,100024906,100024906,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_300\test.in,100037443,100037443,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_100\test.in,50014609,50014609,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_200\test.in,50019718,50019718,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_300\test.in,50026496,50026496,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_100\test.in,50105091,50105091,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_200\test.in,50109731,50109731,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_300\test.in,50115740,50115740,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_100\test.in,51005377,51005377,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_200\test.in,51009631,51009631,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_300\test.in,51015231,51015231,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_100\test.in,60005039,60005039,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_200\test.in,60009343,60009343,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_300\test.in,60013252,60013252,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0_s_100\test.in,50004453,50004453,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0_s_200\test.in,50010253,50010253,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_0_s_300\test.in,50016328,50016328,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_100\test.in,50005804,50005804,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_200\test.in,50011492,50011492,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_300\test.in,50016474,50016474,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_100\test.in,50019978,50019978,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_200\test.in,50030190,50030190,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_300\test.in,50040699,50040699,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_100\test.in,50110800,50110800,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_200\test.in,50120280,50120280,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_300\test.in,50128533,50128533,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_100\test.in,51009335,51009335,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_200\test.in,51021132,51021132,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300\test.in,51031350,51031350,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_100\test.in,60009917,60009917,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_200\test.in,60021184,60021184,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_300\test.in,60029821,60029821,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0_s_100\test.in,50009544,50009544,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0_s_200\test.in,50019736,50019736,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_0_s_300\test.in,50030239,50030239,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_100\test.in,50011197,50011197,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_200\test.in,50022430,50022430,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_300\test.in,50030525,50030525,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.3_eps_0.0001_s_100\test.in,50025613,50025613,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.3_eps_0.0001_s_200\test.in,50040648,50040648,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.3_eps_0.0001_s_300\test.in,50056061,50056061,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.3_eps_0.001_s_100\test.in,50114782,50114782,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.3_eps_0.001_s_200\test.in,50129980,50129980,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_100000000_g_2_f_0.3_eps_0.001_s_300\test.in,50143832,50143832,0,1,1
